session,block,trial,stimulus_group,delay,feedback_optimal,stimulus_left,stimulus_middle,stimulus_right,optimal_action,feedback_left,feedback_middle,feedback_right,feedback_common,valence,appearance,stimulus_group_id,optimal_side,n_stimuli,optimal_right,present_pavlovian,n_groups,early_stop
wk24,1,78,13,0,1.0,hobbyhorse_1.jpg,hobbyhorse_1.jpg,hobbyhorse_1.jpg,3,0.01,0.01,1.0,true,1,1,13,right,1,,false,14,false
wk24,1,79,9,8,1.0,chopsticks_1.jpg,chopsticks_1.jpg,chopsticks_1.jpg,3,0.01,0.01,1.0,true,1,12,9,right,1,,false,14,false
wk24,1,80,14,0,1.0,ruby_1.jpg,ruby_1.jpg,ruby_1.jpg,2,0.01,1.0,0.01,true,1,1,14,middle,1,,false,14,false
wk24,1,81,14,1,1.0,ruby_1.jpg,ruby_1.jpg,ruby_1.jpg,2,0.01,1.0,0.01,true,1,2,14,middle,1,,false,14,false
wk24,1,82,13,4,0.5,hobbyhorse_1.jpg,hobbyhorse_1.jpg,hobbyhorse_1.jpg,3,0.01,0.01,0.5,true,1,2,13,right,1,,false,14,false
wk24,1,83,13,1,1.0,hobbyhorse_1.jpg,hobbyhorse_1.jpg,hobbyhorse_1.jpg,3,0.01,0.01,1.0,true,1,3,13,right,1,,false,14,false
wk24,1,84,14,3,0.5,ruby_1.jpg,ruby_1.jpg,ruby_1.jpg,2,0.01,0.5,0.01,true,1,3,14,middle,1,,false,14,false
wk24,1,85,11,9,1.0,pizza_1.jpg,pizza_1.jpg,pizza_1.jpg,3,0.01,0.01,1.0,true,1,4,11,right,1,,false,14,false
wk24,1,86,10,11,1.0,refrigerator_1.jpg,refrigerator_1.jpg,refrigerator_1.jpg,1,1.0,0.01,0.01,true,1,5,10,left,1,,false,14,false
wk24,1,87,13,4,1.0,hobbyhorse_1.jpg,hobbyhorse_1.jpg,hobbyhorse_1.jpg,3,0.01,0.01,1.0,true,1,4,13,right,1,,false,14,false
wk24,1,88,14,4,1.0,ruby_1.jpg,ruby_1.jpg,ruby_1.jpg,2,0.01,1.0,0.01,true,1,4,14,middle,1,,false,14,false
wk24,1,89,14,1,1.0,ruby_1.jpg,ruby_1.jpg,ruby_1.jpg,2,0.01,1.0,0.01,true,1,5,14,middle,1,,false,14,false
wk24,1,90,11,5,1.0,pizza_1.jpg,pizza_1.jpg,pizza_1.jpg,3,0.01,0.01,1.0,true,1,5,11,right,1,,false,14,false
wk24,1,91,10,5,1.0,refrigerator_1.jpg,refrigerator_1.jpg,refrigerator_1.jpg,1,1.0,0.01,0.01,true,1,6,10,left,1,,false,14,false
wk24,1,92,13,5,0.5,hobbyhorse_1.jpg,hobbyhorse_1.jpg,hobbyhorse_1.jpg,3,0.01,0.01,0.5,true,1,5,13,right,1,,false,14,false
wk24,1,93,14,4,1.0,ruby_1.jpg,ruby_1.jpg,ruby_1.jpg,2,0.01,1.0,0.01,true,1,6,14,middle,1,,false,14,false
wk24,1,94,11,4,0.5,pizza_1.jpg,pizza_1.jpg,pizza_1.jpg,3,0.01,0.01,0.5,true,1,6,11,right,1,,false,14,false
wk24,1,95,14,2,0.5,ruby_1.jpg,ruby_1.jpg,ruby_1.jpg,2,0.01,0.5,0.01,true,1,7,14,middle,1,,false,14,false
wk24,1,96,13,4,1.0,hobbyhorse_1.jpg,hobbyhorse_1.jpg,hobbyhorse_1.jpg,3,0.01,0.01,1.0,true,1,6,13,right,1,,false,14,false
wk24,1,97,11,3,1.0,pizza_1.jpg,pizza_1.jpg,pizza_1.jpg,3,0.01,0.01,1.0,true,1,7,11,right,1,,false,14,false
wk24,1,98,11,1,1.0,pizza_1.jpg,pizza_1.jpg,pizza_1.jpg,3,0.01,0.01,1.0,true,1,8,11,right,1,,false,14,false
wk24,1,99,10,8,1.0,refrigerator_1.jpg,refrigerator_1.jpg,refrigerator_1.jpg,1,1.0,0.01,0.01,true,1,7,10,left,1,,false,14,false
wk24,1,100,14,5,1.0,ruby_1.jpg,ruby_1.jpg,ruby_1.jpg,2,0.01,1.0,0.01,true,1,8,14,middle,1,,false,14,false
wk24,1,101,11,3,1.0,pizza_1.jpg,pizza_1.jpg,pizza_1.jpg,3,0.01,0.01,1.0,true,1,9,11,right,1,,false,14,false
wk24,1,102,14,2,1.0,ruby_1.jpg,ruby_1.jpg,ruby_1.jpg,2,0.01,1.0,0.01,true,1,9,14,middle,1,,false,14,false
wk24,1,103,11,2,1.0,pizza_1.jpg,pizza_1.jpg,pizza_1.jpg,3,0.01,0.01,1.0,true,1,10,11,right,1,,false,14,false
wk24,1,104,13,8,1.0,hobbyhorse_1.jpg,hobbyhorse_1.jpg,hobbyhorse_1.jpg,3,0.01,0.01,1.0,true,1,7,13,right,1,,false,14,false
wk24,1,105,11,2,1.0,pizza_1.jpg,pizza_1.jpg,pizza_1.jpg,3,0.01,0.01,1.0,true,1,11,11,right,1,,false,14,false
wk24,1,106,14,4,1.0,ruby_1.jpg,ruby_1.jpg,ruby_1.jpg,2,0.01,1.0,0.01,true,1,10,14,middle,1,,false,14,false
wk24,1,107,13,3,1.0,hobbyhorse_1.jpg,hobbyhorse_1.jpg,hobbyhorse_1.jpg,3,0.01,0.01,1.0,true,1,8,13,right,1,,false,14,false
wk24,1,108,11,3,0.5,pizza_1.jpg,pizza_1.jpg,pizza_1.jpg,3,0.01,0.01,0.5,true,1,12,11,right,1,,false,14,false
wk28,1,1,1,1,1.0,tack_1.jpg,tack_1.jpg,tack_1.jpg,1,1.0,0.01,0.01,true,1,1,1,left,1,,false,14,false
wk28,1,2,1,1,0.5,tack_1.jpg,tack_1.jpg,tack_1.jpg,1,0.5,0.01,0.01,true,1,2,1,left,1,,false,14,false
wk28,1,3,1,1,1.0,tack_1.jpg,tack_1.jpg,tack_1.jpg,1,1.0,0.01,0.01,true,1,3,1,left,1,,false,14,false
wk28,1,4,1,1,1.0,tack_1.jpg,tack_1.jpg,tack_1.jpg,1,1.0,0.01,0.01,true,1,4,1,left,1,,false,14,false
wk28,1,5,2,0,1.0,sequin_1.jpg,sequin_1.jpg,sequin_1.jpg,2,0.01,1.0,0.01,true,1,1,2,middle,1,,false,14,false
wk28,1,6,3,0,0.5,apple_1.jpg,apple_1.jpg,apple_1.jpg,3,0.01,0.01,0.5,true,1,1,3,right,1,,false,14,false
wk28,1,7,3,1,1.0,apple_1.jpg,apple_1.jpg,apple_1.jpg,3,0.01,0.01,1.0,true,1,2,3,right,1,,false,14,false
wk28,1,8,4,0,1.0,peppermint_1.jpg,peppermint_1.jpg,peppermint_1.jpg,3,0.01,0.01,1.0,true,1,1,4,right,1,,false,14,false
wk28,1,9,2,4,1.0,sequin_1.jpg,sequin_1.jpg,sequin_1.jpg,2,0.01,1.0,0.01,true,1,2,2,middle,1,,false,14,false
wk28,1,10,5,0,1.0,caramel_1.jpg,caramel_1.jpg,caramel_1.jpg,1,1.0,0.01,0.01,true,1,1,5,left,1,,false,14,false
wk28,1,11,6,0,1.0,clay_1.jpg,clay_1.jpg,clay_1.jpg,1,1.0,0.01,0.01,true,1,1,6,left,1,,false,14,false
wk28,1,12,3,5,1.0,apple_1.jpg,apple_1.jpg,apple_1.jpg,3,0.01,0.01,1.0,true,1,3,3,right,1,,false,14,false
wk28,1,13,7,0,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,2,0.01,1.0,0.01,true,1,1,7,middle,1,,false,14,false
wk28,1,14,4,6,1.0,peppermint_1.jpg,peppermint_1.jpg,peppermint_1.jpg,3,0.01,0.01,1.0,true,1,2,4,right,1,,false,14,false
wk28,1,15,8,0,1.0,cracker_1.jpg,cracker_1.jpg,cracker_1.jpg,3,0.01,0.01,1.0,true,1,1,8,right,1,,false,14,false
wk28,1,16,9,0,1.0,toucan_1.jpg,toucan_1.jpg,toucan_1.jpg,1,1.0,0.01,0.01,true,1,1,9,left,1,,false,14,false
wk28,1,17,6,6,0.5,clay_1.jpg,clay_1.jpg,clay_1.jpg,1,0.5,0.01,0.01,true,1,2,6,left,1,,false,14,false
wk28,1,18,8,3,1.0,cracker_1.jpg,cracker_1.jpg,cracker_1.jpg,3,0.01,0.01,1.0,true,1,2,8,right,1,,false,14,false
wk28,1,19,3,7,1.0,apple_1.jpg,apple_1.jpg,apple_1.jpg,3,0.01,0.01,1.0,true,1,4,3,right,1,,false,14,false
wk28,1,20,6,3,1.0,clay_1.jpg,clay_1.jpg,clay_1.jpg,1,1.0,0.01,0.01,true,1,3,6,left,1,,false,14,false
wk28,1,21,9,5,1.0,toucan_1.jpg,toucan_1.jpg,toucan_1.jpg,1,1.0,0.01,0.01,true,1,2,9,left,1,,false,14,false
wk28,1,22,7,9,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,2,0.01,1.0,0.01,true,1,2,7,middle,1,,false,14,false
wk28,1,23,8,5,1.0,cracker_1.jpg,cracker_1.jpg,cracker_1.jpg,3,0.01,0.01,1.0,true,1,3,8,right,1,,false,14,false
wk28,1,24,6,4,1.0,clay_1.jpg,clay_1.jpg,clay_1.jpg,1,1.0,0.01,0.01,true,1,4,6,left,1,,false,14,false
wk28,1,25,7,3,0.5,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,2,0.01,0.5,0.01,true,1,3,7,middle,1,,false,14,false
wk28,1,26,9,5,1.0,toucan_1.jpg,toucan_1.jpg,toucan_1.jpg,1,1.0,0.01,0.01,true,1,3,9,left,1,,false,14,false
wk28,1,27,8,4,1.0,cracker_1.jpg,cracker_1.jpg,cracker_1.jpg,3,0.01,0.01,1.0,true,1,4,8,right,1,,false,14,false
wk28,1,28,9,2,0.5,toucan_1.jpg,toucan_1.jpg,toucan_1.jpg,1,0.5,0.01,0.01,true,1,4,9,left,1,,false,14,false
wk28,1,29,6,5,1.0,clay_1.jpg,clay_1.jpg,clay_1.jpg,1,1.0,0.01,0.01,true,1,5,6,left,1,,false,14,false
wk28,1,30,3,11,1.0,apple_1.jpg,apple_1.jpg,apple_1.jpg,3,0.01,0.01,1.0,true,1,5,3,right,1,,false,14,false
wk28,1,31,7,6,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,2,0.01,1.0,0.01,true,1,4,7,middle,1,,false,14,false
wk28,1,32,8,5,1.0,cracker_1.jpg,cracker_1.jpg,cracker_1.jpg,3,0.01,0.01,1.0,true,1,5,8,right,1,,false,14,false
wk28,1,33,7,2,0.5,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,2,0.01,0.5,0.01,true,1,5,7,middle,1,,false,14,false
wk28,1,34,9,6,1.0,toucan_1.jpg,toucan_1.jpg,toucan_1.jpg,1,1.0,0.01,0.01,true,1,5,9,left,1,,false,14,false
wk28,1,35,6,6,0.5,clay_1.jpg,clay_1.jpg,clay_1.jpg,1,0.5,0.01,0.01,true,1,6,6,left,1,,false,14,false
wk28,1,36,3,6,1.0,apple_1.jpg,apple_1.jpg,apple_1.jpg,3,0.01,0.01,1.0,true,1,6,3,right,1,,false,14,false
wk28,1,37,3,1,0.5,apple_1.jpg,apple_1.jpg,apple_1.jpg,3,0.01,0.01,0.5,true,1,7,3,right,1,,false,14,false
wk28,1,38,8,6,1.0,cracker_1.jpg,cracker_1.jpg,cracker_1.jpg,3,0.01,0.01,1.0,true,1,6,8,right,1,,false,14,false
wk28,1,39,3,2,1.0,apple_1.jpg,apple_1.jpg,apple_1.jpg,3,0.01,0.01,1.0,true,1,8,3,right,1,,false,14,false
wk28,1,40,8,2,1.0,cracker_1.jpg,cracker_1.jpg,cracker_1.jpg,3,0.01,0.01,1.0,true,1,7,8,right,1,,false,14,false
wk28,1,41,7,8,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,2,0.01,1.0,0.01,true,1,6,7,middle,1,,false,14,false
wk28,1,42,3,3,1.0,apple_1.jpg,apple_1.jpg,apple_1.jpg,3,0.01,0.01,1.0,true,1,9,3,right,1,,false,14,false
wk28,1,43,9,9,1.0,toucan_1.jpg,toucan_1.jpg,toucan_1.jpg,1,1.0,0.01,0.01,true,1,6,9,left,1,,false,14,false
wk28,1,44,6,9,1.0,clay_1.jpg,clay_1.jpg,clay_1.jpg,1,1.0,0.01,0.01,true,1,7,6,left,1,,false,14,false
wk28,1,45,9,2,1.0,toucan_1.jpg,toucan_1.jpg,toucan_1.jpg,1,1.0,0.01,0.01,true,1,7,9,left,1,,false,14,false
wk28,1,46,8,6,1.0,cracker_1.jpg,cracker_1.jpg,cracker_1.jpg,3,0.01,0.01,1.0,true,1,8,8,right,1,,false,14,false
wk28,1,47,7,6,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,2,0.01,1.0,0.01,true,1,7,7,middle,1,,false,14,false
wk28,1,48,3,6,1.0,apple_1.jpg,apple_1.jpg,apple_1.jpg,3,0.01,0.01,1.0,true,1,10,3,right,1,,false,14,false
wk28,1,49,7,2,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,2,0.01,1.0,0.01,true,1,8,7,middle,1,,false,14,false
wk28,1,50,3,2,1.0,apple_1.jpg,apple_1.jpg,apple_1.jpg,3,0.01,0.01,1.0,true,1,11,3,right,1,,false,14,false
wk28,1,51,6,7,1.0,clay_1.jpg,clay_1.jpg,clay_1.jpg,1,1.0,0.01,0.01,true,1,8,6,left,1,,false,14,false
wk28,1,52,9,7,1.0,toucan_1.jpg,toucan_1.jpg,toucan_1.jpg,1,1.0,0.01,0.01,true,1,8,9,left,1,,false,14,false
wk28,1,53,6,2,1.0,clay_1.jpg,clay_1.jpg,clay_1.jpg,1,1.0,0.01,0.01,true,1,9,6,left,1,,false,14,false
wk28,1,54,8,8,0.5,cracker_1.jpg,cracker_1.jpg,cracker_1.jpg,3,0.01,0.01,0.5,true,1,9,8,right,1,,false,14,false
wk28,1,55,7,6,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,2,0.01,1.0,0.01,true,1,9,7,middle,1,,false,14,false
wk28,1,56,7,1,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,2,0.01,1.0,0.01,true,1,10,7,middle,1,,false,14,false
wk28,1,57,3,7,1.0,apple_1.jpg,apple_1.jpg,apple_1.jpg,3,0.01,0.01,1.0,true,1,12,3,right,1,,false,14,false
wk28,1,58,10,0,1.0,highlighter_1.jpg,highlighter_1.jpg,highlighter_1.jpg,1,1.0,0.01,0.01,true,1,1,10,left,1,,false,14,false
wk28,1,59,7,3,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,2,0.01,1.0,0.01,true,1,11,7,middle,1,,false,14,false
wk28,1,60,9,8,0.5,toucan_1.jpg,toucan_1.jpg,toucan_1.jpg,1,0.5,0.01,0.01,true,1,9,9,left,1,,false,14,false
wk28,1,61,8,7,1.0,cracker_1.jpg,cracker_1.jpg,cracker_1.jpg,3,0.01,0.01,1.0,true,1,10,8,right,1,,false,14,false
wk28,1,62,9,2,1.0,toucan_1.jpg,toucan_1.jpg,toucan_1.jpg,1,1.0,0.01,0.01,true,1,10,9,left,1,,false,14,false
wk28,1,63,10,5,0.5,highlighter_1.jpg,highlighter_1.jpg,highlighter_1.jpg,1,0.5,0.01,0.01,true,1,2,10,left,1,,false,14,false
wk28,1,64,6,11,1.0,clay_1.jpg,clay_1.jpg,clay_1.jpg,1,1.0,0.01,0.01,true,1,10,6,left,1,,false,14,false
wk28,1,65,7,6,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,2,0.01,1.0,0.01,true,1,12,7,middle,1,,false,14,false
wk28,1,66,11,0,1.0,pig_1.jpg,pig_1.jpg,pig_1.jpg,2,0.01,1.0,0.01,true,1,1,11,middle,1,,false,14,false
wk28,1,67,11,1,1.0,pig_1.jpg,pig_1.jpg,pig_1.jpg,2,0.01,1.0,0.01,true,1,2,11,middle,1,,false,14,false
wk28,1,68,6,4,1.0,clay_1.jpg,clay_1.jpg,clay_1.jpg,1,1.0,0.01,0.01,true,1,11,6,left,1,,false,14,false
wk28,1,69,8,8,0.5,cracker_1.jpg,cracker_1.jpg,cracker_1.jpg,3,0.01,0.01,0.5,true,1,11,8,right,1,,false,14,false
wk28,1,70,10,7,1.0,highlighter_1.jpg,highlighter_1.jpg,highlighter_1.jpg,1,1.0,0.01,0.01,true,1,3,10,left,1,,false,14,false
wk28,1,71,9,9,1.0,toucan_1.jpg,toucan_1.jpg,toucan_1.jpg,1,1.0,0.01,0.01,true,1,11,9,left,1,,false,14,false
wk28,1,72,6,4,1.0,clay_1.jpg,clay_1.jpg,clay_1.jpg,1,1.0,0.01,0.01,true,1,12,6,left,1,,false,14,false
wk28,1,73,12,0,1.0,bologna_1.jpg,bologna_1.jpg,bologna_1.jpg,3,0.01,0.01,1.0,true,1,1,12,right,1,,false,14,false
wk28,1,74,12,1,1.0,bologna_1.jpg,bologna_1.jpg,bologna_1.jpg,3,0.01,0.01,1.0,true,1,2,12,right,1,,false,14,false
wk28,1,75,10,5,1.0,highlighter_1.jpg,highlighter_1.jpg,highlighter_1.jpg,1,1.0,0.01,0.01,true,1,4,10,left,1,,false,14,false
wk28,1,76,11,9,1.0,pig_1.jpg,pig_1.jpg,pig_1.jpg,2,0.01,1.0,0.01,true,1,3,11,middle,1,,false,14,false
wk28,1,77,8,8,1.0,cracker_1.jpg,cracker_1.jpg,cracker_1.jpg,3,0.01,0.01,1.0,true,1,12,8,right,1,,false,14,false
wk28,1,78,13,0,1.0,taco_1.jpg,taco_1.jpg,taco_1.jpg,3,0.01,0.01,1.0,true,1,1,13,right,1,,false,14,false
wk28,1,79,9,8,1.0,toucan_1.jpg,toucan_1.jpg,toucan_1.jpg,1,1.0,0.01,0.01,true,1,12,9,left,1,,false,14,false
wk28,1,80,14,0,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,1,14,middle,1,,false,14,false
wk28,1,81,14,1,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,2,14,middle,1,,false,14,false
wk28,1,82,13,4,0.5,taco_1.jpg,taco_1.jpg,taco_1.jpg,3,0.01,0.01,0.5,true,1,2,13,right,1,,false,14,false
wk28,1,83,13,1,1.0,taco_1.jpg,taco_1.jpg,taco_1.jpg,3,0.01,0.01,1.0,true,1,3,13,right,1,,false,14,false
wk28,1,84,14,3,0.5,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,0.5,0.01,true,1,3,14,middle,1,,false,14,false
wk28,1,85,11,9,1.0,pig_1.jpg,pig_1.jpg,pig_1.jpg,2,0.01,1.0,0.01,true,1,4,11,middle,1,,false,14,false
wk28,1,86,10,11,1.0,highlighter_1.jpg,highlighter_1.jpg,highlighter_1.jpg,1,1.0,0.01,0.01,true,1,5,10,left,1,,false,14,false
wk28,1,87,13,4,1.0,taco_1.jpg,taco_1.jpg,taco_1.jpg,3,0.01,0.01,1.0,true,1,4,13,right,1,,false,14,false
wk28,1,88,14,4,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,4,14,middle,1,,false,14,false
wk28,1,89,14,1,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,5,14,middle,1,,false,14,false
wk28,1,90,11,5,1.0,pig_1.jpg,pig_1.jpg,pig_1.jpg,2,0.01,1.0,0.01,true,1,5,11,middle,1,,false,14,false
wk28,1,91,10,5,1.0,highlighter_1.jpg,highlighter_1.jpg,highlighter_1.jpg,1,1.0,0.01,0.01,true,1,6,10,left,1,,false,14,false
wk28,1,92,13,5,0.5,taco_1.jpg,taco_1.jpg,taco_1.jpg,3,0.01,0.01,0.5,true,1,5,13,right,1,,false,14,false
wk28,1,93,14,4,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,6,14,middle,1,,false,14,false
wk28,1,94,11,4,0.5,pig_1.jpg,pig_1.jpg,pig_1.jpg,2,0.01,0.5,0.01,true,1,6,11,middle,1,,false,14,false
wk28,1,95,14,2,0.5,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,0.5,0.01,true,1,7,14,middle,1,,false,14,false
wk28,1,96,13,4,1.0,taco_1.jpg,taco_1.jpg,taco_1.jpg,3,0.01,0.01,1.0,true,1,6,13,right,1,,false,14,false
wk28,1,97,11,3,1.0,pig_1.jpg,pig_1.jpg,pig_1.jpg,2,0.01,1.0,0.01,true,1,7,11,middle,1,,false,14,false
wk28,1,98,11,1,1.0,pig_1.jpg,pig_1.jpg,pig_1.jpg,2,0.01,1.0,0.01,true,1,8,11,middle,1,,false,14,false
wk28,1,99,10,8,1.0,highlighter_1.jpg,highlighter_1.jpg,highlighter_1.jpg,1,1.0,0.01,0.01,true,1,7,10,left,1,,false,14,false
wk28,1,100,14,5,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,8,14,middle,1,,false,14,false
wk28,1,101,11,3,1.0,pig_1.jpg,pig_1.jpg,pig_1.jpg,2,0.01,1.0,0.01,true,1,9,11,middle,1,,false,14,false
wk28,1,102,14,2,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,9,14,middle,1,,false,14,false
wk28,1,103,11,2,1.0,pig_1.jpg,pig_1.jpg,pig_1.jpg,2,0.01,1.0,0.01,true,1,10,11,middle,1,,false,14,false
wk28,1,104,13,8,1.0,taco_1.jpg,taco_1.jpg,taco_1.jpg,3,0.01,0.01,1.0,true,1,7,13,right,1,,false,14,false
wk28,1,105,11,2,1.0,pig_1.jpg,pig_1.jpg,pig_1.jpg,2,0.01,1.0,0.01,true,1,11,11,middle,1,,false,14,false
wk28,1,106,14,4,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,10,14,middle,1,,false,14,false
wk28,1,107,13,3,1.0,taco_1.jpg,taco_1.jpg,taco_1.jpg,3,0.01,0.01,1.0,true,1,8,13,right,1,,false,14,false
wk28,1,108,11,3,0.5,pig_1.jpg,pig_1.jpg,pig_1.jpg,2,0.01,0.5,0.01,true,1,12,11,middle,1,,false,14,false
